Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
03:23:36:31.033,61,0.1367622912,0.2053638101,0.0212895088,0.0000000000,0.0000000000,0.0336564481,0.0000000000,0.1367679089,0.2058365196,0.0000000000,0.0000000000,0.0000000000,0.0336624831,0.0000000000,0.0158839785,0.0042127720,0.0000000000,0.0093540400,0.0096037425,0.0196695793,0.0455145240,0.0000000000,0.0258605592,0.4777335227,0.5306194425,0.0000000000,0.0000000000,0.0886986777,0.1034716815,0.0418281294,0.0414337218,0.1217606962,0.0000000000,0.3689910173,0.2622079849,0.1230809093,0.1275537014,0.0497594588,0.0522240624,0.0843639448,0.1111783981,0.1994461119,0.1993286014,0.0401034281,0.0000000000,0.0000000000,0.0328072049,0.1655040085,0.1971643865,0.2592859566,0.2949991226,0.0000000562,-0.0020858161,0.0492472649,0.2526063025,0.0131829102,0.0966172069,0.0007189447,0.0111136846,0.0966447741,0.0065889196
03:23:36:32.033,61,0.1371214390,0.2050048709,0.0228614192,0.0000000000,0.0000000000,0.0330404192,0.0000000000,0.1371265948,0.2055048048,0.0000000000,0.0000000000,0.0000000000,0.0330461264,0.0000000000,0.0159953926,0.0038556107,0.0000000000,0.0093830191,0.0095408363,0.0196601953,0.0445423163,0.0000000000,0.0230315588,0.4729985297,0.5201584101,0.0000000000,0.0000000000,0.0886948332,0.1029409319,0.0422807559,0.0416588746,0.1216369644,0.0000000000,0.3684034646,0.2606320083,0.1230225414,0.1273923516,0.0495818146,0.0518807359,0.0840408951,0.1077303290,0.1964120120,0.1962902844,0.0403642543,0.0000000000,0.0000000000,0.0323638283,0.1596638858,0.1848589778,0.2536466718,0.2833866775,0.0000000473,-0.0014798567,0.0506199002,0.2503540218,0.0140533829,0.0964590907,0.0009318960,0.0119889788,0.0964866877,0.0067924219
03:23:36:33.032,61,0.1376380622,0.2051487267,0.0259752143,0.0000000000,0.0000000000,0.0323880278,0.0000000000,0.1376425922,0.2057038844,0.0000000000,0.0000000000,0.0000000000,0.0323933586,0.0000000000,0.0160680544,0.0034741450,0.0000000000,0.0093776509,0.0094580799,0.0196565613,0.0433526300,0.0000000000,0.0200620256,0.4691630006,0.5125288963,0.0000000000,0.0000000000,0.0886032507,0.1022990867,0.0427266993,0.0418808870,0.1213536933,0.0000000000,0.3677358627,0.2591614127,0.1230261698,0.1272794008,0.0493728928,0.0515062138,0.0836693496,0.1048530564,0.1930539608,0.1929241419,0.0406581759,0.0000000000,0.0000000000,0.0319259204,0.1548497975,0.1760039926,0.2491556555,0.2767846584,0.0000000380,-0.0002872571,0.0516712368,0.2473165244,0.0157783050,0.0965484679,0.0013492103,0.0137179047,0.0965760350,0.0072158515
03:23:36:34.033,61,0.1390932053,0.2071380913,0.0309796240,0.0000000000,0.0000000000,0.0317192115,0.0000000000,0.1390929520,0.2077848762,0.0000000000,0.0000000000,0.0000000000,0.0317241214,0.0000000000,0.0161448717,0.0031072542,0.0000000000,0.0093651814,0.0093967551,0.0197049137,0.0425951630,0.0000000000,0.0184858236,0.4606056213,0.5026195049,0.0000000000,0.0000000000,0.0883568972,0.1012894288,0.0431372933,0.0420872793,0.1210468262,0.0000000000,0.3671371639,0.2581429780,0.1231462434,0.1272729486,0.0492132269,0.0511777587,0.0833512545,0.1033870652,0.1911896169,0.1910500526,0.0409260876,0.0000000000,0.0000000000,0.0315176174,0.1511728615,0.1704309285,0.2471149862,0.2738727927,0.0000000282,0.0017437078,0.0534080416,0.2438917905,0.0185339451,0.0975205004,0.0020111431,0.0164853558,0.0975480974,0.0079427734
03:23:36:35.033,61,0.1416645795,0.2104794830,0.0355441459,0.0000000000,0.0000000000,0.0310853887,0.0000000000,0.1416562349,0.2112132311,0.0000000000,0.0000000000,0.0000000000,0.0310897734,0.0000000000,0.0161970779,0.0026884968,0.0000000000,0.0093183722,0.0093149822,0.0197611097,0.0420396179,0.0000000000,0.0173522010,0.4521349370,0.4924434423,0.0000000000,0.0000000000,0.0880208686,0.1000911668,0.0435096174,0.0422934629,0.1205973551,0.0000000000,0.3666909635,0.2573843002,0.1233906895,0.1273638159,0.0490012579,0.0508045964,0.0830482692,0.1023024470,0.1894329488,0.1892781109,0.0411812812,0.0000000000,0.0000000000,0.0311581921,0.1482938975,0.1662023067,0.2450392246,0.2719738185,0.0000000454,0.0045327134,0.0552245080,0.2406189889,0.0210623089,0.0991271734,0.0026207089,0.0189982317,0.0991548598,0.0086520500
03:23:36:36.033,61,0.1436926574,0.2133871466,0.0392476209,0.0000000000,0.0000000000,0.0304118209,0.0000000000,0.1436822265,0.2141925544,0.0000000000,0.0000000000,0.0000000000,0.0304156970,0.0000000000,0.0162699576,0.0022624547,0.0000000000,0.0092676226,0.0091899522,0.0197847281,0.0414853208,0.0000000000,0.0164800175,0.4453541636,0.4858748317,0.0000000000,0.0000000000,0.0878071561,0.0993315503,0.0438665487,0.0424879789,0.1203201860,0.0000000000,0.3664067090,0.2568573952,0.1239376292,0.1277808398,0.0487577580,0.0503991470,0.0826694146,0.1013600826,0.1882003099,0.1880348027,0.0413745716,0.0000000000,0.0000000000,0.0309180114,0.1438994259,0.1606503874,0.2418054193,0.2698924839,0.0000000822,0.0075857081,0.0572496653,0.2370632440,0.0231288932,0.1005247235,0.0031251987,0.0210341625,0.1005524695,0.0092390366
03:23:36:37.032,61,0.1470351368,0.2168180048,0.0431690849,0.0000000000,0.0000000000,0.0296748113,0.0000000000,0.1470275074,0.2177007049,0.0000000000,0.0009960205,0.0000000000,0.0296782497,0.0000000000,0.0163453296,0.0018671544,0.0000000000,0.0092193056,0.0091128219,0.0198274180,0.0406995639,0.0000000000,0.0158400498,0.4420095682,0.4827803075,0.0000000000,0.0000000000,0.0874379352,0.0985424519,0.0441987179,0.0427152291,0.1201005131,0.0000000000,0.3654461205,0.2551985383,0.1244405806,0.1281560808,0.0486284979,0.0501048565,0.0823662654,0.1006508023,0.1872758418,0.1871055812,0.0415585004,0.0000000000,0.0000000000,0.0306140352,0.1404125839,0.1567821801,0.2403492332,0.2689104080,0.0000001205,0.0105864070,0.0599716455,0.2337275892,0.0253144838,0.1021715552,0.0036655136,0.0231857337,0.1021994799,0.0098770913
03:23:36:38.032,61,0.1603235155,0.2211378664,0.0465323366,0.0000000000,0.0000000000,0.0291615874,0.0000000000,0.1603236794,0.2220905125,0.0000000000,0.0041850228,0.0000000000,0.0291645043,0.0000000000,0.0164211746,0.0013739022,0.0000000000,0.0092242602,0.0091455113,0.0199894998,0.0400495380,0.0000000000,0.0152904829,0.4381676614,0.4784413278,0.0000000000,0.0000000000,0.0868813917,0.0967963338,0.0445757173,0.0430310704,0.1197868362,0.0000000000,0.3624885678,0.2509577870,0.1248605251,0.1284296960,0.0486534573,0.0499656796,0.0820924416,0.1000383720,0.1867385507,0.1865649521,0.0418286994,0.0000000000,0.0000000000,0.0302842949,0.1388803124,0.1550407708,0.2394450605,0.2684383094,0.0000001363,0.0133465603,0.0629436225,0.2298480421,0.0272037629,0.1042333990,0.0041404162,0.0250191502,0.1042614430,0.0104713831
03:23:36:39.032,61,0.1642464846,0.2243511826,0.0502212010,0.0000000000,0.0000000000,0.0285563096,0.0000000000,0.1642485112,0.2253781110,0.0000000000,0.0076503446,0.0000000000,0.0285588428,0.0000000000,0.0164773297,0.0008126262,0.0000000000,0.0092420103,0.0092273606,0.0201765876,0.0394412465,0.0000000000,0.0147958798,0.4353486300,0.4746168256,0.0000000000,0.0000000000,0.0862366110,0.0949969664,0.0449974872,0.0434334725,0.1193857491,0.0000000000,0.3600135446,0.2476291060,0.1249955297,0.1283995807,0.0487160832,0.0498724766,0.0819184557,0.0995971635,0.1858158708,0.1856345683,0.0420820005,0.0000000000,0.0000000000,0.0298966728,0.1376648545,0.1535669416,0.2387423068,0.2681398690,0.0000001126,0.0163996201,0.0652890503,0.2251899540,0.0292553138,0.1057788283,0.0046621473,0.0270395018,0.1058069766,0.0110847466
03:23:36:40.031,61,0.1662249565,0.2273442745,0.0555262640,0.0000000000,0.0000000000,0.0278666764,0.0000000000,0.1662272364,0.2284755409,0.0000000000,0.0126100453,0.0000000000,0.0278688297,0.0000000000,0.0164804440,0.0002274531,0.0000000000,0.0092379507,0.0092856269,0.0203305595,0.0389109738,0.0000000000,0.0143151022,0.4324732125,0.4699616730,0.0000000000,0.0000000000,0.0855805725,0.0936308280,0.0453958474,0.0438432172,0.1189220473,0.0000000000,0.3586116731,0.2456939667,0.1250369102,0.1282537133,0.0487514623,0.0497458167,0.0817202926,0.0991266668,0.1848839819,0.1846862882,0.0423292629,0.0000000000,0.0000000000,0.0294957981,0.1351694018,0.1493447721,0.2378220856,0.2676521242,0.0000000737,0.0196392126,0.0673516095,0.2205786854,0.0321901962,0.1072376370,0.0054142689,0.0299553312,0.1072658747,0.0119251944
03:23:36:41.031,61,0.1672213972,0.2295804173,0.0613441616,0.0000000000,0.0000000000,0.0271296818,0.0000000000,0.1672232002,0.2308247089,0.0000000000,0.0180599168,0.0000000000,0.0271314401,0.0000000000,0.0164638534,0.0000000000,0.0000000000,0.0092304125,0.0093402844,0.0205517150,0.0388562605,0.0000000000,0.0138729811,0.4213104844,0.4570316970,0.0000000000,0.0000000000,0.0849224553,0.0925348625,0.0458429158,0.0443213619,0.1184650064,0.0000000000,0.3579690754,0.2446960360,0.1253424287,0.1283772141,0.0487670712,0.0496067442,0.0816545784,0.0988357216,0.1833589673,0.1831358075,0.0426972359,0.0000000000,0.0000000000,0.0292536411,0.1331816018,0.1461177617,0.2372376174,0.2674350441,0.0000000369,0.0230750758,0.0690873116,0.2163328826,0.0354139656,0.1083481014,0.0062453151,0.0331594460,0.1083763540,0.0128212981
03:23:36:42.031,61,0.1679046601,0.2320371866,0.0647875220,0.0000000000,0.0000000000,0.0263366513,0.0000000000,0.1679052114,0.2333517969,0.0000000000,0.0212871376,0.0000000000,0.0263374820,0.0000000000,0.0164687149,0.0000000000,0.0000000000,0.0092697572,0.0094740000,0.0209055301,0.0391701572,0.0000000000,0.0135104889,0.4111498296,0.4463470876,0.0000000000,0.0000000000,0.0838967413,0.0908456221,0.0463108756,0.0448596366,0.1180436835,0.0000000000,0.3575184345,0.2438770533,0.1257623583,0.1285989434,0.0488953851,0.0495765284,0.0817575380,0.0987586230,0.1821718067,0.1819224358,0.0430465676,0.0000000000,0.0000000000,0.0290954523,0.1318894029,0.1440622509,0.2371440977,0.2677502632,0.0000000209,0.0266026668,0.0709410459,0.2121416926,0.0373203829,0.1095403582,0.0067475294,0.0350448973,0.1095687151,0.0133944396
03:23:36:43.031,61,0.1685688943,0.2345135361,0.0681052878,0.0000000000,0.0000000000,0.0255009495,0.0000000000,0.1685684621,0.2358964980,0.0000000000,0.0244019032,0.0000000000,0.0255010389,0.0000000000,0.0164472237,0.0000000000,0.0000000000,0.0093252100,0.0096498597,0.0213648081,0.0403964296,0.0000000000,0.0135302842,0.3977737129,0.4388561845,0.0000000000,0.0000000000,0.0823359340,0.0894289091,0.0467396304,0.0454399996,0.1175108850,0.0000000000,0.3569089472,0.2418813258,0.1261718869,0.1288285553,0.0490842164,0.0496249087,0.0817729607,0.0987499580,0.1811233014,0.1808585674,0.0434111170,0.0000000000,0.0000000000,0.0290508997,0.1283628494,0.1415287405,0.2369253039,0.2682018876,0.0000000191,0.0291834623,0.0739489347,0.2078081071,0.0391590595,0.1107416898,0.0072372761,0.0368593894,0.1107700765,0.0139548518
03:23:36:44.031,61,0.1691489667,0.2366493940,0.0706985593,0.0000000000,0.0000000000,0.0245557800,0.0000000000,0.1691479236,0.2380865663,0.0000000000,0.0268878490,0.0000000000,0.0245556347,0.0000000000,0.0164396036,0.0000000000,0.0000000000,0.0093568750,0.0097806966,0.0217762850,0.0411845595,0.0000000000,0.0137759531,0.3927411139,0.4356487691,0.0000000000,0.0000000000,0.0814110637,0.0885465145,0.0471076965,0.0459739827,0.1171706617,0.0000000000,0.3565446734,0.2409587950,0.1271704882,0.1293950677,0.0492563583,0.0496626981,0.0818331465,0.0989046693,0.1802606881,0.1799895614,0.0437441543,0.0000000000,0.0000000000,0.0291036386,0.1258514524,0.1401584297,0.2369450778,0.2708119452,0.0000000161,0.0314990133,0.0770405084,0.2036838681,0.0406254046,0.1117758304,0.0076325131,0.0382749327,0.1118043661,0.0144032240
